xl1xv1r src,x1i10hfl href 3,Primer segmento,Segundo segmento,tercer segmento,likes,Respuestas,repost,x1rg5ohu
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DJRdTv7vqrk,People are gonna judge you no matter what. You might as well be judged for trying and failing than not trying at all.,,,1 mil,62,77,05/05/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DJQYluytL90,The main reason you can’t stay motivated is because you’re trying to accomplish other people’s goals rather than your own.,,,924,42,73,04/05/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DJQBziFyGSw,People think they need to learn more.,They really just need to do more.,,"2,2 mil",91,210,04/05/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DJNKpFyP0Qa,The only difference between a rich person and poor person is what they do in their free time.,"Abundance favors the persistent, not the deserving.",,"1,1 mil",38,74,03/05/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DJMv93Dv6i0,More people lose from fear of failure than actual failure.,,,"1,1 mil",42,106,03/05/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DJH6JJVMDJz,There’s nothing more indicative of future success than the ability to endure present pain.,,,"1,3 mil",59,105,01/05/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DJHYISeJMZf,"If you struggle to get things done, consider locking yourself in a windowless room without your phone and working on a tight deadline.",,,629,44,32,01/05/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DJFsHgQz8Xd,There are a million ways to make a million dollars￼.,It doesn’t matter which one you pick,It just matters that you pick.,"1,1 mil",57,60,30/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DJAuL9ostix,You'll be rewarded far more in life for your determination than your intelligence. The problem is - determination just looks like a long string of failures until it works.,,,"1,2 mil",54,109,28/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DJALwjXMruO,Most employees don't have a learning problem.,They have a pride problem.,They won't admit that they don't know something and don't ask for help.,411,18,26,28/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DI_w8n8JpfE,Beating 99% of people is simple but not easy.,"1. Show up early. 
2. Prepare the day before. 
3. Remember everyone's name. 
4. Say no to opportunities that don't bring value. 
5. Follow up quickly. 
6. Follow up multiple times. 
7. Deliver value at every interaction. 
8. Never make the same mistake twice.",It's all about doing the basics at scale consistently that makes you advanced. There is no magic potion.,"1,4 mil",33,115,28/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DI8wEnnIB0A,“Work smart not hard” only works when you’re competing against not smart people.,"If you’re competing against smart people, all you have left is working hard.",,"1,2 mil",56,110,27/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DI7rZPbpARW,Sometimes growth isn't doing anything new at all but doing the same thing for longer than you've ever done it before.,,,726,35,52,26/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DI7XlQPzf3V,The most likely reason you haven’t achieved your goals is because you haven’t really tried.,,,"1,5 mil",63,106,26/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DI6SHR_qQAe,Success really just boils down to this:,You just gotta want it more than you hate what it takes to get it.,,"1,5 mil",49,152,26/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DI5Nia1qjDd,"By the time you have all the information, the opportunity is gone. Sometimes you just gotta make your bet.",,,879,28,61,25/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DI4yhAGznZE,"People who obsess about work life balance are typically mediocre at both.
Obsessed people apply their obsession to everything and just call it life.",,,1 mil,35,68,25/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DI2opr-PP0U,"If you want to make more money, solve bigger problems.",,,"1,3 mil",51,81,24/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG0H1r0eXgdslP4GSQM6etsTRhTNW_1ydYW-ZEv81yccR1JDw7zCNRtuMMCzU13cOo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=kxhqzs1qInJrjVbAZ78Qeg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfzKNP1lPS4Nia3JTvckXbz_G1rhoso9dm2uks7aeI7STQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DI2NR4lIcCi,You'll be rewarded far more in life for your determination than your intelligence. The problem is - determination just looks like a long string of failures until it works.,,,839,30,78,24/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DI2BXRiT78i,"If you’re debating between going to that “networking event” and working, choose the work. When the work works out, the people will still be there to take your call. But if you never do the work, no amount of networking will get it done for you. They wont take your call either.",,,805,37,52,24/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIzvSlzBzW6,"If you’re under 30, you have no reason not to go 100% all in on your goals.","The downside is nothing.
The upside is everything.",,981,58,74,23/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIzapnYgzD1,The most dangerous person in any room isn't the loudest or the richest—it's the one who doesn't need anything from anyone there.,,,"2,3 mil",88,230,23/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIzCB82zvnW,How to stay poor:,Keep starting new things rather than getting good at one thing.,,"1,7 mil",76,146,23/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIxDnxsANSV,"If it’s hard for you, it’s hard for everyone. And most people avoid hard things. Which is why you can beat most people by just trying.",,,933,39,82,22/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIwvF3Gsy8c,The reason you don’t have the skills you need is because you’re unwilling to suck for as long as it takes to get good.,,,787,34,70,22/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIwNRphpH5N,Your ability to tolerate boredom while repeating the same action determines your odds of success.,,,"1,1 mil",40,109,22/04/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG8gMpyNpOclzQL6-NKDqUYbLoPhSy1dn1McIALdEp4wbuQEbdOxGC3jlXT2y8LHqg&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9ALbUheeAqbI5tHfWP4tuw&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyAKGzwqVHXEVwvNN1EhZBDoP3xWFq10_DqPR3T1gh8nQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DIuX_dIq9oZ,"Q: When will my business finally take off? 
A: When you stop starting a new one every 3 months.","Q: When will my life change? 
A: When you change who you compare yourself to.","Q: When will I find a good spouse? 
A: When you find someone who claps for you in public and coaches you in private.",489,13,38,21/04/2025
